date,category,wholesale_cost,optimal_price,optimal_quantity,markup_ratio,gross_margin,expected_profit,profit_std,expected_revenue,expected_cost,expected_sales,expected_leftover,expected_stockout,service_rate
2023-07-02,水生根茎类,10.829106380451993,21.654243149261788,25.876985549371266,1.9996334312820712,0.49990834102086057,-36.87664998760037,194.479937281953,328.0586002387713,280.2246293195604,15.149852986201235,10.72713256317003,0.9442894748267118,0.9709188312449893
2023-07-02,茄类,8.372840654711874,16.74261208795953,9.259686707897329,1.9996334312820712,0.49990834102086057,-5.1797130718625555,51.04312410264727,93.88598192792224,77.5298813177779,5.607606592966487,3.6520801149308415,0.31010020101128605,0.972953373443502
2023-07-03,花叶类,6.5845829428312985,13.166752183535147,98.26862537538943,1.9996334312820712,0.4999083410208605,175.87353173441997,266.68329478382094,867.2498270241318,647.0579144622682,65.86664766946981,32.40197770591962,0.7400723672061997,0.9933070832604156
2023-07-03,辣椒类,19.965161418967273,39.92300423430996,3.5227805925017095,1.9996334312820714,0.49990834102086057,-12.313137949038985,43.03857894254603,68.49261843181208,70.3328831729018,1.7156178435326592,1.8071627489690498,0.0599222916814172,0.9861291847051683
2023-07-03,花菜类,15.167808249694726,30.330056455365572,7.883453577333327,1.9996334312820712,0.49990834102086057,-19.980073461020094,72.87000016536382,117.19598230916283,119.57471220636184,3.8640212385239443,4.019432338809383,0.1324943741414699,0.9862719304166129
2023-07-03,食用菌,15.62200574397243,31.238284949327817,8.925678901048668,1.9996334312820712,0.49990834102086057,14.160908222103544,70.20185766991939,167.02326539404098,139.4370070610358,5.346748890503189,3.5789300105454784,0.09623923040413615,0.9907174840366387
2023-07-03,水生根茎类,11.278936088541318,22.553737671941057,18.22189559164308,1.9996334312820712,0.4999083410208605,-44.80526168662823,128.70013357446132,193.20769222577673,205.52359579021507,8.566548704082207,9.655346887560873,0.32989378250172086,0.985369121449533
2023-07-03,茄类,8.855704775559328,17.708163326772723,9.720165211850771,1.9996334312820712,0.49990834102086057,-13.619359975032078,52.22074919833411,84.96708510933831,86.07891348581252,4.798187341138749,4.921977870712022,0.16116506696195146,0.9864312990171024
2023-07-04,花叶类,6.347680559803621,12.693034258482612,100.33754333444932,1.9996334312820712,0.4999083410208605,145.93142237612471,281.1055825252433,884.0252887878345,636.9106732425373,69.64649041241265,30.691052922036683,1.8966134019731635,0.983779494221059
2023-07-04,辣椒类,18.71096341738212,37.41506798089312,3.6626177922333736,1.9996334312820712,0.49990834102086057,-20.958168967605832,53.650134276966305,69.63923885426311,68.53110752233152,1.8612618555130254,1.8013559367203484,0.14178634338771923,0.9703418550167402
2023-07-04,花菜类,15.050114326578495,30.09471175204361,8.005993981577944,1.9996334312820712,0.4999083410208605,-35.68596673070014,93.61575738880177,123.19477051266227,120.49112472064742,4.093568714918714,3.912425266659231,0.3066218512754351,0.9705924823185602
2023-07-04,食用菌,14.8213606831211,29.637288319058626,10.230971842627556,1.9996334312820712,0.49990834102086057,5.257881185818873,85.83408144343954,189.71133739565332,151.63692381843907,6.401103075062946,3.829868767564609,0.2647988636413127,0.9786905624232571
2023-07-04,水生根茎类,10.435111803786715,20.866398422018072,20.976272470908846,1.9996334312820714,0.49990834102086057,-78.29145079802345,178.44399303520754,215.06078106418917,218.8897484606272,10.30655970017608,10.669712770732767,0.8586275069143512,0.969011498594893
2023-07-04,茄类,8.469056669654364,16.935008848063266,9.577506761274405,1.9996334312820712,0.4999083410208605,-23.152522542115186,62.49122085861143,83.49813071103148,81.11244751523077,4.930504108982533,4.647002652291871,0.3624121533768275,0.9708725863578408
2023-07-05,花叶类,5.600005964543346,11.197959142079876,102.69088918936669,1.9996334312820712,0.49990834102086057,160.56285433056775,302.8413116428229,828.1223038786771,575.0695919647133,73.95296708725661,28.73792210211008,1.9746975441636956,0.9841541509736237
2023-07-05,辣椒类,17.771069727019665,35.535625135793275,3.7517308830150533,1.9996334312820714,0.4999083410208606,-12.93463755996911,60.548988862760474,75.2470424367043,66.67227111907357,2.117510024071919,1.6342208589431346,0.14618817884918522,0.9716378753046526
2023-07-05,花菜类,13.072601558076144,26.14041110935915,8.112951323100738,1.9996334312820712,0.49990834102086057,-19.680735107149022,95.61312276303335,120.22606403432181,106.05738010696263,4.599241516568069,3.5137098065326686,0.31268724211037074,0.9718816110276086
2023-07-05,食用菌,12.802889524883701,25.601085910968482,11.328422442276226,1.9996334312820712,0.49990834102086057,14.698445762222727,98.04746772371355,191.17862243185746,145.03654101967572,7.467598175198861,3.8608242670773656,0.29493237568643615,0.9795332435430061
2023-07-05,水生根茎类,9.588362834800185,19.17321087572898,26.37338938389083,1.9996334312820712,0.49990834102086057,-60.308405175766566,238.64386653689894,278.84782700422625,252.8776265962126,14.543616549756651,11.829772834134179,1.087814770450924,0.9703445816072684
2023-07-05,茄类,7.6367218014019445,15.27064421948397,11.178459823007723,1.9996334312820712,0.49990834102086057,-15.010099004811318,76.30565692525357,97.27422541137334,85.3667878364588,6.370014520229616,4.808445302778106,0.4255673815119292,0.9721540493401019
2023-07-06,花叶类,5.488179522435888,10.974347249940474,101.02263934229956,1.9996334312820712,0.49990834102086057,191.34908579510764,273.5158477334475,790.3303284709921,554.4303805408346,72.01615827085108,29.006481071448498,0.9240551120671671,0.9925678186772194
2023-07-06,辣椒类,16.416192415992242,32.82636716937728,3.9617387218228024,1.999633431282071,0.4999083410208605,-4.5865307143714755,51.8640174899576,71.96935179300816,65.03666515933028,2.1924251142888025,1.7693136075340004,0.08218320560358147,0.9845647253126322
2023-07-06,花菜类,12.307938968699096,24.61136623199009,8.782546245139793,1.9996334312820712,0.49990834102086057,-6.814404329089834,85.65165553760094,120.20695878955244,108.09504317495798,4.884205031791623,3.8983412133481696,0.18003426838400632,0.9847196702499985
2023-07-06,食用菌,12.524769758112484,25.044948327432383,11.326811521317158,1.9996334312820712,0.49990834102086057,26.31647584356415,88.06005591373018,184.31929557610852,141.86570639803318,7.359539862744249,3.967271658572908,0.14865427189365893,0.9896713801848886
2023-07-06,水生根茎类,9.198049897923513,18.3927280784885,24.372372114791048,1.9996334312820714,0.49990834102086057,-24.83724850240173,185.03360793987375,241.49585626023912,224.17829484260767,13.129963930836578,11.242408183954472,0.5377444753635393,0.9837403534091151
2023-07-06,茄类,7.310921930498721,14.619163905718501,11.719905585880564,1.9996334312820712,0.49990834102086057,-4.688459286280636,67.41199300947373,95.80370028759319,85.68331477118868,6.553295448730702,5.166610137149863,0.23705163060380138,0.9848927064994943
2023-07-07,花叶类,5.5571248136628055,11.112212559207297,104.87838181210469,1.9996334312820714,0.49990834102086057,92.31561318943108,486.31940338084405,881.6719674344203,582.8222579848489,79.34261180991263,25.53577000219207,4.565905628779391,0.9663145338142373
2023-07-07,辣椒类,17.217382480600698,34.42845360737939,3.8500734439537947,1.999633431282071,0.4999083410208605,-29.37217691908104,97.8642791056063,83.0882346333645,66.28818706295606,2.4133594723974294,1.436713971556365,0.3307254542881918,0.9418796697610784
2023-07-07,花菜类,12.943678243748243,25.882611739957394,9.030234663130567,1.9996334312820714,0.49990834102086057,-50.380150268888144,170.98578214874865,147.08614822620675,116.88445194510437,5.682817086002807,3.347417577127761,0.7677362613940792,0.9423288437596833
2023-07-07,食用菌,12.770915480257095,25.537149542399813,10.87657058349414,1.9996334312820712,0.4999083410208605,-9.02100447088461,147.90930307559663,195.8719480349407,138.90376363685425,7.6700787497731815,3.2064918337209583,0.6358730024531946,0.9569655944778731
2023-07-07,水生根茎类,8.744360175572838,17.485514942247008,27.36686392955625,1.999633431282071,0.4999083410208605,-121.58730800625868,370.7274195321785,293.5793263963595,239.30571507593245,16.789858769731637,10.577005159824612,2.4808660564451572,0.9394987053268722
2023-07-07,茄类,7.171141022667425,14.339653329364083,11.679119908936626,1.9996334312820712,0.4999083410208605,-34.974682420058706,121.26376080531824,105.85456053504187,83.75261588762727,7.381946976240897,4.297172932695729,0.9814727541616964,0.9428310857831664
