销售日期,单品编码,单品名称,分类编码,分类名称,正常销量(千克),打折销量(千克),总销量(千克),正常销售单价(元/千克),打折销售单价(元/千克),平均销售单价(元/千克),批发价格(元/千克),成本加成率,损耗率(%)
2020-07-01,102900005116226,青尖椒,1011010504,辣椒类,2.844,0.0,2.844,8.0,0.0,8.0,4.64,0.7241379310344829,6.72
2020-07-01,102900005116233,红椒(1),1011010504,辣椒类,2.512,0.0,2.512,10.0,0.0,10.0,5.76,0.7361111111111112,11.76
2020-07-01,102900005116257,紫茄子(2),1011010501,茄类,17.661,0.0,17.661,6.0,0.0,6.0,6.56,-0.0853658536585365,6.07
2020-07-01,102900005116509,青茄子(1),1011010501,茄类,17.713,0.0,17.713,4.0,0.0,4.0,1.63,1.45398773006135,5.01
2020-07-01,102900005116547,金针菇(1),1011010801,食用菌,13.863,0.0,13.863,6.0,0.0,6.0,4.06,0.4778325123152711,3.43
2020-07-01,102900005116714,西兰花,1011010201,花菜类,34.554,0.0,34.554,14.0,0.0,14.0,9.23,0.5167930660888407,9.26
2020-07-01,102900005115984,云南油麦菜,1011010101,花叶类,32.579,0.0,32.579,6.0,0.0,6.0,3.44,0.7441860465116279,12.81
2020-07-02,102900005117056,泡泡椒(精品),1011010504,辣椒类,39.81,0.0,39.81,7.6,0.0,7.599999999999999,4.48,0.696428571428571,7.08
2020-07-02,102900005117209,七彩椒(1),1011010504,辣椒类,1.825,0.0,1.825,14.0,0.0,14.0,7.33,0.9099590723055936,15.98
2020-07-02,102900005118824,高瓜(1),1011010402,水生根茎类,4.342,0.0,4.342,10.0,0.0,10.0,5.76,0.7361111111111112,29.25
2020-07-02,102900005119944,海鲜菇(1),1011010801,食用菌,2.254,0.0,2.254,16.0,0.0,16.0,10.13,0.5794669299111549,9.89
2020-07-02,102900005123880,灯笼椒(1),1011010504,辣椒类,1.679,0.0,1.679,12.0,0.0,12.0,6.46,0.8575851393188855,16.33
2020-07-02,102900005125808,小米椒,1011010504,辣椒类,4.148,0.0,4.148,25.8,0.0,25.8,12.13,1.1269579554822753,5.86
2020-07-02,102900005125815,杏鲍菇(1),1011010801,食用菌,10.164,0.0,10.164,10.0,0.0,10.0,6.15,0.6260162601626015,5.05
2020-07-02,102900011006948,外地茼蒿,1011010101,花叶类,0.857,0.0,0.857,16.0,0.0,16.0,11.75,0.3617021276595745,26.16
2020-07-02,102900011001219,红灯笼椒(1),1011010504,辣椒类,1.394,0.0,1.394,12.0,0.0,12.0,8.24,0.4563106796116504,8.93
2020-07-02,102900011006689,东门口小白菜,1011010101,花叶类,1.392,0.0,1.392,10.0,0.0,10.0,6.83,0.4641288433382137,27.84
2020-07-02,102900011008522,甜白菜,1011010101,花叶类,13.548,0.0,13.548,8.0,0.0,8.0,4.44,0.8018018018018016,9.43
2020-07-02,102900011009970,青梗散花,1011010201,花菜类,13.834,0.0,13.834,9.0,0.0,9.0,5.52,0.6304347826086958,17.06
2020-07-02,102900051000944,洪湖藕带,1011010402,水生根茎类,0.258,0.0,0.258,37.6,0.0,37.6,29.54,0.2728503723764388,24.05
2020-07-02,102900051004294,青线椒,1011010504,辣椒类,4.721,0.0,4.721,14.0,0.0,13.999999999999998,6.85,1.0437956204379562,7.8
2020-07-02,102900011000328,螺丝椒,1011010504,辣椒类,5.844,0.0,5.844,10.0,0.0,10.0,7.1,0.4084507042253522,10.18
2020-07-02,102900005116943,红杭椒,1011010504,辣椒类,1.679,0.0,1.679,16.0,0.0,16.0,7.27,1.2008253094910593,9.99
2020-07-02,102900005115984,云南油麦菜,1011010101,花叶类,27.056,0.0,27.056,6.0,0.0,6.0,3.58,0.6759776536312849,12.81
2020-07-02,102900005116790,黄心菜(1),1011010101,花叶类,10.625,0.0,10.625,8.0,0.0,8.0,3.97,1.0151133501259444,10.64
2020-07-02,102900005116912,姬菇(1),1011010801,食用菌,1.539,0.0,1.539,14.0,0.0,14.0,8.05,0.7391304347826085,8.99
2020-07-02,102900005115786,竹叶菜,1011010101,花叶类,11.556,0.0,11.556,6.0,0.0,6.000000000000001,3.18,0.8867924528301888,13.62
2020-07-02,102900005115793,小白菜,1011010101,花叶类,4.55,0.0,4.55,16.0,0.0,16.0,9.19,0.7410228509249185,7.59
2020-07-02,102900005115823,上海青,1011010101,花叶类,6.806,0.0,6.806,10.0,0.0,10.0,7.03,0.4224751066856329,14.43
2020-07-02,102900005115908,菜心,1011010101,花叶类,14.275,0.0,14.275,8.0,0.0,8.0,4.52,0.769911504424779,13.7
2020-07-02,102900005115946,木耳菜,1011010101,花叶类,3.124,0.0,3.124,7.0,0.0,7.0,4.23,0.6548463356973994,7.61
2020-07-02,102900005115762,苋菜,1011010101,花叶类,8.112,0.0,8.112,6.0,0.0,6.0,3.93,0.5267175572519084,18.52
2020-07-02,102900005116233,红椒(1),1011010504,辣椒类,3.2969999999999997,0.0,3.2969999999999997,10.0,0.0,10.0,5.71,0.7513134851138353,11.76
2020-07-02,102900005116257,紫茄子(2),1011010501,茄类,14.432,0.0,14.432,7.0,0.0,7.0,3.72,0.8817204301075268,6.07
2020-07-02,102900005116509,青茄子(1),1011010501,茄类,17.767,0.0,17.767,4.0,0.0,4.0,1.46,1.7397260273972603,5.01
2020-07-02,102900005116530,西峡香菇(1),1011010801,食用菌,17.345,0.0,17.345,19.8,0.0,19.8,10.8,0.8333333333333333,13.82
2020-07-02,102900005116547,金针菇(1),1011010801,食用菌,17.208000000000002,0.0,17.208000000000002,6.0,0.0,6.0,4.05,0.4814814814814815,3.43
2020-07-02,102900005116714,西兰花,1011010201,花菜类,30.109,0.0,30.109,14.0,0.0,14.0,8.9,0.5730337078651685,9.26
2020-07-02,102900005116226,青尖椒,1011010504,辣椒类,1.6669999999999998,0.0,1.6669999999999998,8.0,0.0,8.0,4.57,0.7505470459518598,6.72
2020-07-03,102900005117056,泡泡椒(精品),1011010504,辣椒类,32.351,0.0,32.351,7.6,0.0,7.6,5.31,0.4312617702448211,7.08
2020-07-03,102900005117209,七彩椒(1),1011010504,辣椒类,1.581,0.0,1.581,14.0,0.0,14.0,6.21,1.2544283413848631,15.98
2020-07-03,102900005119944,海鲜菇(1),1011010801,食用菌,1.816,0.0,1.816,16.0,0.0,16.0,10.05,0.5920398009950247,9.89
2020-07-03,102900005123880,灯笼椒(1),1011010504,辣椒类,1.369,0.0,1.369,12.0,0.0,12.0,6.23,0.9261637239165328,16.33
2020-07-03,102900005125808,小米椒,1011010504,辣椒类,3.935,0.0,3.935,25.800000000000004,0.0,25.800000000000004,12.2,1.1147540983606563,5.86
2020-07-03,102900005125815,杏鲍菇(1),1011010801,食用菌,9.444,0.0,9.444,10.0,0.0,10.0,6.32,0.5822784810126581,5.05
2020-07-03,102900011000328,螺丝椒,1011010504,辣椒类,9.099,0.0,9.099,10.0,0.0,10.0,6.58,0.5197568389057751,10.18
2020-07-03,102900011008522,甜白菜,1011010101,花叶类,13.562,0.0,13.562,8.0,0.0,8.0,4.47,0.7897091722595079,9.43
2020-07-03,102900011006689,东门口小白菜,1011010101,花叶类,3.478,0.0,3.478,10.0,0.0,10.000000000000002,6.88,0.4534883720930235,27.84
2020-07-03,102900011006948,外地茼蒿,1011010101,花叶类,2.09,0.0,2.09,16.0,0.0,16.0,11.75,0.3617021276595745,26.16
2020-07-03,102900011009970,青梗散花,1011010201,花菜类,15.616,0.0,15.616,8.0,0.0,8.0,4.81,0.6632016632016633,17.06
2020-07-03,102900051004294,青线椒,1011010504,辣椒类,4.7059999999999995,0.0,4.7059999999999995,14.0,0.0,13.999999999999998,8.07,0.7348203221809166,7.8
2020-07-03,102900051010455,黄白菜(2),1011010101,花叶类,9.991,0.0,9.991,9.0,0.0,9.0,4.74,0.8987341772151898,15.61
2020-07-03,102900011001219,红灯笼椒(1),1011010504,辣椒类,2.239,0.0,2.239,14.0,0.0,14.0,7.0,1.0,8.93
2020-07-03,102900005116943,红杭椒,1011010504,辣椒类,1.904,0.0,1.904,16.0,0.0,16.0,6.75,1.3703703703703705,9.99
2020-07-03,102900005115908,菜心,1011010101,花叶类,8.173,0.0,8.173,8.0,0.0,8.0,3.89,1.056555269922879,13.7
2020-07-03,102900005116790,黄心菜(1),1011010101,花叶类,6.943,0.0,6.943,8.0,0.0,8.0,3.98,1.0100502512562812,10.64
2020-07-03,102900005115779,云南生菜,1011010101,花叶类,36.309,0.0,36.309,8.0,0.0,8.0,4.61,0.7353579175704988,15.25
2020-07-03,102900005115793,小白菜,1011010101,花叶类,3.099,0.0,3.099,16.0,0.0,16.0,9.2,0.7391304347826089,7.59
2020-07-03,102900005115946,木耳菜,1011010101,花叶类,2.306,0.0,2.306,7.0,0.0,7.0,4.3,0.6279069767441862,7.61
2020-07-03,102900005115960,大白菜,1011010101,花叶类,10.446,0.0,10.446,3.6,0.0,3.6000000000000005,2.11,0.7061611374407587,22.27
2020-07-03,102900005115984,云南油麦菜,1011010101,花叶类,36.709,0.0,36.709,6.0,0.0,6.0,3.75,0.6,12.81
2020-07-03,102900005116226,青尖椒,1011010504,辣椒类,2.331,0.0,2.331,8.0,0.0,8.0,4.42,0.8099547511312217,6.72
2020-07-03,102900005115762,苋菜,1011010101,花叶类,7.694,0.0,7.694,6.0,0.0,6.0,3.57,0.680672268907563,18.52
2020-07-03,102900005116257,紫茄子(2),1011010501,茄类,17.553,0.0,17.553,7.0,0.0,7.0,6.56,0.0670731707317073,6.07
2020-07-03,102900005116233,红椒(1),1011010504,辣椒类,4.738,0.0,4.738,10.0,0.0,10.0,5.7,0.7543859649122806,11.76
2020-07-03,102900005116714,西兰花,1011010201,花菜类,26.46,0.0,26.46,14.0,0.0,14.0,8.97,0.5607580824972128,9.26
2020-07-03,102900005116547,金针菇(1),1011010801,食用菌,14.633,0.0,14.633,7.0,0.0,7.0,4.05,0.7283950617283952,3.43
2020-07-03,102900005116912,姬菇(1),1011010801,食用菌,1.259,0.0,1.259,14.0,0.0,14.0,7.9,0.7721518987341771,8.99
2020-07-03,102900005116530,西峡香菇(1),1011010801,食用菌,15.29,0.0,15.29,19.8,0.0,19.8,10.8,0.8333333333333333,13.82
2020-07-03,102900005116509,青茄子(1),1011010501,茄类,18.343,0.0,18.343,4.0,0.0,4.0,1.48,1.7027027027027026,5.01
2020-07-04,102900005116943,红杭椒,1011010504,辣椒类,1.703,0.0,1.703,16.0,0.0,16.0,5.9,1.711864406779661,9.99
2020-07-04,102900051000944,洪湖藕带,1011010402,水生根茎类,2.332,0.0,2.332,37.6,0.0,37.6,25.48,0.4756671899529042,24.05
2020-07-04,102900011009970,青梗散花,1011010201,花菜类,12.847,0.0,12.847,8.0,0.0,8.0,4.71,0.6985138004246285,17.06
2020-07-04,102900011008522,甜白菜,1011010101,花叶类,15.843,0.0,15.843,8.0,0.0,8.0,4.44,0.8018018018018016,9.43
2020-07-04,102900011001219,红灯笼椒(1),1011010504,辣椒类,0.945,0.0,0.945,14.0,0.0,14.0,7.37,0.8995929443690638,8.93
2020-07-04,102900005125815,杏鲍菇(1),1011010801,食用菌,13.054,0.0,13.054,10.0,0.0,10.0,6.0,0.6666666666666666,5.05
2020-07-04,102900005125808,小米椒,1011010504,辣椒类,3.4210000000000003,0.0,3.4210000000000003,25.800000000000004,0.0,25.800000000000004,12.08,1.135761589403974,5.86
2020-07-04,102900005123880,灯笼椒(1),1011010504,辣椒类,0.618,0.0,0.618,12.0,0.0,12.0,7.23,0.6597510373443982,16.33
2020-07-04,102900005119944,海鲜菇(1),1011010801,食用菌,1.378,0.0,1.378,16.0,0.0,16.0,10.08,0.5873015873015873,9.89
2020-07-04,102900005118824,高瓜(1),1011010402,水生根茎类,3.107,0.0,3.107,10.0,0.0,10.0,5.41,0.8484288354898336,29.25
2020-07-04,102900005117209,七彩椒(1),1011010504,辣椒类,0.6930000000000001,0.0,0.6930000000000001,14.0,0.0,14.000000000000002,7.43,0.8842530282637957,15.98
2020-07-04,102900005117056,泡泡椒(精品),1011010504,辣椒类,45.815,0.0,45.815,7.6,0.0,7.6,5.16,0.4728682170542634,7.08
2020-07-04,102900051004294,青线椒,1011010504,辣椒类,8.509,0.0,8.509,12.0,0.0,12.0,6.09,0.9704433497536946,7.8
2020-07-04,102900011006689,东门口小白菜,1011010101,花叶类,4.908,0.0,4.908,10.0,0.0,10.0,7.21,0.3869625520110957,27.84
2020-07-04,102900005116790,黄心菜(1),1011010101,花叶类,5.2509999999999994,0.0,5.2509999999999994,8.0,0.0,8.0,4.01,0.9950124688279304,10.64
2020-07-04,102900005116714,西兰花,1011010201,花菜类,42.815,0.0,42.815,14.0,0.0,14.0,9.27,0.5102481121898599,9.26
2020-07-04,102900005116912,姬菇(1),1011010801,食用菌,1.596,0.0,1.596,14.0,0.0,14.0,7.79,0.7971758664955071,8.99
2020-07-04,102900005115779,云南生菜,1011010101,花叶类,51.205,0.0,51.205,8.0,0.0,8.0,5.77,0.3864818024263433,15.25
2020-07-04,102900005115786,竹叶菜,1011010101,花叶类,20.571,0.0,20.571,6.0,0.0,6.0,3.46,0.7341040462427746,13.62
2020-07-04,102900005115793,小白菜,1011010101,花叶类,7.091,0.0,7.091,16.0,0.0,16.0,9.16,0.7467248908296943,7.59
2020-07-04,102900005115908,菜心,1011010101,花叶类,13.034,0.0,13.034,8.0,0.0,8.0,3.53,1.26628895184136,13.7
2020-07-04,102900005115946,木耳菜,1011010101,花叶类,4.099,0.0,4.099,7.0,0.0,7.0,4.28,0.6355140186915887,7.61
2020-07-04,102900005115823,上海青,1011010101,花叶类,28.186,0.0,28.186,10.0,0.0,10.0,6.56,0.5243902439024392,14.43
2020-07-04,102900005116226,青尖椒,1011010504,辣椒类,3.948,0.0,3.948,8.0,0.0,8.0,4.41,0.8140589569160998,6.72
2020-07-04,102900005116233,红椒(1),1011010504,辣椒类,4.948,0.0,4.948,10.0,0.0,10.0,5.42,0.8450184501845018,11.76
2020-07-04,102900005116257,紫茄子(2),1011010501,茄类,33.045,0.0,33.045,7.0,0.0,7.0,3.94,0.7766497461928934,6.07
2020-07-04,102900005116509,青茄子(1),1011010501,茄类,24.022,0.0,24.022,4.0,0.0,4.0,1.98,1.02020202020202,5.01
2020-07-04,102900005116547,金针菇(1),1011010801,食用菌,16.702,0.0,16.702,7.0,0.0,7.0,4.05,0.7283950617283952,3.43
2020-07-04,102900005115960,大白菜,1011010101,花叶类,9.638,0.0,9.638,3.6,0.0,3.6000000000000005,2.21,0.6289592760180999,22.27
2020-07-05,102900005125808,小米椒,1011010504,辣椒类,3.699,0.0,3.699,25.8,0.0,25.8,11.67,1.2107969151670952,5.86
2020-07-05,102900005118824,高瓜(1),1011010402,水生根茎类,4.019,0.0,4.019,10.0,0.0,10.0,5.42,0.8450184501845018,29.25
2020-07-05,102900005119975,红薯尖,1011010101,花叶类,55.159,0.0,55.159,6.0,0.0,6.0,3.6,0.6666666666666666,8.42
2020-07-05,102900005123880,灯笼椒(1),1011010504,辣椒类,0.626,0.0,0.626,12.0,0.0,12.0,7.23,0.6597510373443982,16.33
2020-07-05,102900005125815,杏鲍菇(1),1011010801,食用菌,14.044,0.0,14.044,10.0,0.0,10.0,6.16,0.6233766233766234,5.05
2020-07-05,102900005117209,七彩椒(1),1011010504,辣椒类,1.395,0.0,1.395,14.0,0.0,14.0,8.35,0.6766467065868265,15.98
2020-07-05,102900011001813,金针菇(袋)(1),1011010801,食用菌,20.0,0.0,20.0,3.5,0.0,3.5,1.63,1.147239263803681,8.85
2020-07-05,102900011006689,东门口小白菜,1011010101,花叶类,3.625,0.0,3.625,11.0,0.0,11.0,7.03,0.5647226173541963,27.84
2020-07-05,102900011008522,甜白菜,1011010101,花叶类,17.408,0.0,17.408,8.0,0.0,8.0,4.44,0.8018018018018016,9.43
2020-07-05,102900011009970,青梗散花,1011010201,花菜类,13.109,0.0,13.109,8.0,0.0,8.0,4.93,0.6227180527383368,17.06
2020-07-05,102900051004294,青线椒,1011010504,辣椒类,8.475,0.0,8.475,12.0,0.0,12.0,6.3,0.9047619047619048,7.8
2020-07-05,102900011001219,红灯笼椒(1),1011010504,辣椒类,1.282,0.0,1.282,16.0,0.0,16.0,7.3,1.191780821917808,8.93
2020-07-05,102900005117056,泡泡椒(精品),1011010504,辣椒类,53.874,0.0,53.874,7.599999999999999,0.0,7.599999999999999,5.16,0.4728682170542633,7.08
2020-07-05,102900051010455,黄白菜(2),1011010101,花叶类,14.811,0.0,14.811,9.0,0.0,9.0,4.75,0.8947368421052632,15.61
2020-07-05,102900005116912,姬菇(1),1011010801,食用菌,1.772,0.0,1.772,14.0,0.0,14.0,7.9,0.7721518987341771,8.99
2020-07-05,102900005116943,红杭椒,1011010504,辣椒类,2.56,0.0,2.56,16.0,0.0,16.0,5.83,1.7444253859348198,9.99
2020-07-05,102900005115762,苋菜,1011010101,花叶类,6.021,0.0,6.021,6.0,0.0,6.0,3.48,0.7241379310344828,18.52
2020-07-05,102900005115908,菜心,1011010101,花叶类,10.791,0.0,10.791,8.0,0.0,8.0,4.04,0.9801980198019802,13.7
2020-07-05,102900005115960,大白菜,1011010101,花叶类,9.698,0.0,9.698,4.0,0.0,4.0,2.2,0.818181818181818,22.27
2020-07-05,102900005115984,云南油麦菜,1011010101,花叶类,12.594,0.0,12.594,6.0,0.0,6.0,3.75,0.6,12.81
2020-07-05,102900005115946,木耳菜,1011010101,花叶类,3.568,0.0,3.568,7.0,0.0,7.0,4.31,0.6241299303944317,7.61
2020-07-05,102900005116233,红椒(1),1011010504,辣椒类,7.412,0.0,7.412,10.0,0.0,10.0,5.44,0.838235294117647,11.76
2020-07-05,102900005116509,青茄子(1),1011010501,茄类,24.423,0.0,24.423,4.0,0.0,4.0,2.04,0.96078431372549,5.01
2020-07-05,102900005116530,西峡香菇(1),1011010801,食用菌,18.406,0.0,18.406,19.8,0.0,19.8,12.0,0.65,13.82
2020-07-05,102900005116547,金针菇(1),1011010801,食用菌,18.991,0.0,18.991,7.0,0.0,7.000000000000001,4.05,0.7283950617283954,3.43
2020-07-05,102900005116714,西兰花,1011010201,花菜类,42.365,0.0,42.365,14.0,0.0,14.0,9.47,0.478352692713833,9.26
2020-07-05,102900005116226,青尖椒,1011010504,辣椒类,3.535,0.0,3.535,8.0,0.0,8.0,4.35,0.8390804597701151,6.72
2020-07-06,102900005125808,小米椒,1011010504,辣椒类,3.064,0.0,3.064,25.8,0.0,25.8,11.68,1.2089041095890412,5.86
2020-07-06,102900005117209,七彩椒(1),1011010504,辣椒类,1.273,0.0,1.273,14.0,0.0,14.0,8.44,0.6587677725118485,15.98
2020-07-06,102900005119944,海鲜菇(1),1011010801,食用菌,1.202,0.0,1.202,17.0,0.0,17.0,10.09,0.6848364717542121,9.89
2020-07-06,102900005119975,红薯尖,1011010101,花叶类,15.903,0.0,15.903,6.0,0.0,6.0,3.6,0.6666666666666666,8.42
2020-07-06,102900005123880,灯笼椒(1),1011010504,辣椒类,1.127,0.0,1.127,12.0,0.0,12.0,7.38,0.6260162601626017,16.33
2020-07-06,102900005125815,杏鲍菇(1),1011010801,食用菌,9.012,0.0,9.012,10.0,0.0,10.0,6.14,0.6286644951140066,5.05
2020-07-06,102900051010455,黄白菜(2),1011010101,花叶类,8.631,0.0,8.631,9.0,0.0,9.0,5.31,0.6949152542372883,15.61
2020-07-06,102900011001219,红灯笼椒(1),1011010504,辣椒类,1.234,0.0,1.234,18.0,0.0,18.0,8.05,1.236024844720497,8.93
2020-07-06,102900011009444,大龙茄子,1011010501,茄类,5.333,0.0,5.333,12.0,0.0,12.0,5.27,1.2770398481973435,10.94
2020-07-06,102900011009970,青梗散花,1011010201,花菜类,18.287,0.0,18.287,9.0,0.0,9.0,5.6,0.6071428571428572,17.06
2020-07-06,102900051004294,青线椒,1011010504,辣椒类,5.11,0.0,5.11,12.0,0.0,12.0,6.42,0.8691588785046729,7.8
2020-07-06,102900005117056,泡泡椒(精品),1011010504,辣椒类,26.296,0.0,26.296,7.6,0.0,7.6,4.98,0.5261044176706825,7.08
2020-07-06,102900011000328,螺丝椒,1011010504,辣椒类,10.36,0.0,10.36,14.0,0.0,14.0,8.16,0.7156862745098039,10.18
2020-07-06,102900005116912,姬菇(1),1011010801,食用菌,1.103,0.0,1.103,14.0,0.0,14.0,7.89,0.7743979721166033,8.99
2020-07-06,102900005116943,红杭椒,1011010504,辣椒类,2.014,0.0,2.014,16.0,0.0,16.0,5.82,1.7491408934707902,9.99
2020-07-06,102900005116530,西峡香菇(1),1011010801,食用菌,13.35,0.0,13.35,19.8,0.0,19.8,12.0,0.65,13.82
2020-07-06,102900005116547,金针菇(1),1011010801,食用菌,11.911,0.0,11.911,7.0,0.0,7.0,4.06,0.7241379310344829,3.43
2020-07-06,102900005115762,苋菜,1011010101,花叶类,5.854,0.0,5.854,6.0,0.0,6.0,3.35,0.7910447761194029,18.52
2020-07-06,102900005115779,云南生菜,1011010101,花叶类,36.532,0.0,36.532,8.0,0.0,8.0,6.48,0.2345679012345678,15.25
2020-07-06,102900005115786,竹叶菜,1011010101,花叶类,14.131,0.0,14.131,6.0,0.0,6.0,3.18,0.8867924528301886,13.62
2020-07-06,102900005115793,小白菜,1011010101,花叶类,6.496,0.0,6.496,16.0,0.0,16.0,9.23,0.7334777898158179,7.59
2020-07-06,102900005115908,菜心,1011010101,花叶类,10.162,0.0,10.162,8.0,0.0,8.0,4.55,0.7582417582417583,13.7
2020-07-06,102900005115946,木耳菜,1011010101,花叶类,3.539,0.0,3.539,7.0,0.0,7.0,4.21,0.66270783847981,7.61
2020-07-06,102900005115823,上海青,1011010101,花叶类,13.458,0.0,13.458,10.0,0.0,10.0,6.25,0.6,14.43
2020-07-06,102900005115984,云南油麦菜,1011010101,花叶类,11.053,0.0,11.053,6.0,0.0,6.000000000000001,3.65,0.6438356164383564,12.81
2020-07-06,102900005116226,青尖椒,1011010504,辣椒类,3.896,0.0,3.896,8.0,0.0,8.0,4.41,0.8140589569160998,6.72
2020-07-06,102900005116233,红椒(1),1011010504,辣椒类,4.308,0.0,4.308,10.0,0.0,10.0,5.41,0.8484288354898336,11.76
2020-07-06,102900005116257,紫茄子(2),1011010501,茄类,8.96,0.0,8.96,8.0,0.0,8.0,4.49,0.7817371937639197,6.07
2020-07-06,102900005116509,青茄子(1),1011010501,茄类,16.434,0.0,16.434,4.0,0.0,4.0,2.05,0.951219512195122,5.01
2020-07-06,102900005115960,大白菜,1011010101,花叶类,14.098,0.0,14.098,4.0,0.0,4.0,2.2,0.818181818181818,22.27
2020-07-07,102900005125808,小米椒,1011010504,辣椒类,2.738,0.0,2.738,25.8,0.0,25.8,11.69,1.2070145423438838,5.86
2020-07-07,102900005117056,泡泡椒(精品),1011010504,辣椒类,8.51,0.0,8.51,8.0,0.0,8.0,4.75,0.6842105263157895,7.08
2020-07-07,102900005117209,七彩椒(1),1011010504,辣椒类,1.323,0.0,1.323,14.0,0.0,14.0,8.46,0.6548463356973994,15.98
2020-07-07,102900005118824,高瓜(1),1011010402,水生根茎类,3.117,0.0,3.117,10.0,0.0,10.0,5.46,0.8315018315018315,29.25
2020-07-07,102900005119944,海鲜菇(1),1011010801,食用菌,2.2159999999999997,0.0,2.2159999999999997,17.0,0.0,17.0,10.05,0.6915422885572138,9.89
2020-07-07,102900005123880,灯笼椒(1),1011010504,辣椒类,1.787,0.0,1.787,12.0,0.0,12.0,6.19,0.9386106623586428,16.33
2020-07-07,102900011000328,螺丝椒,1011010504,辣椒类,11.96,0.0,11.96,14.0,0.0,13.999999999999998,8.08,0.7326732673267324,10.18
2020-07-07,102900051010455,黄白菜(2),1011010101,花叶类,8.897,0.0,8.897,9.0,0.0,9.0,5.31,0.6949152542372883,15.61
2020-07-07,102900011006689,东门口小白菜,1011010101,花叶类,1.266,0.0,1.266,11.0,0.0,11.0,4.32,1.546296296296296,27.84
